id2,name,description,manufacturer,price
http://www.google.com/base/feeds/snippets/6268911701133796181,"[439004, 7669, 5454, 12, 321, 221, 0]","[2614, 1660, 12, 313, 2900, 10, 6194, 20, 0, 5372, 15, 33, 4583, 14, 434, 567067, 33, 230, 2614, 6, 3014, 16461, 14740, 323038, 6, 244, 376, 868, 752, 12, 409, 2900, 1150, 6, 1702, 16461, 1084, 16564, 752, 12, 214, 305, 637, 34]",[122666],289.99
http://www.google.com/base/feeds/snippets/3482976919834233624,"[177041, 15, 3229, 14, 4776, 4866, 0, 12, 1964, 3568, 0]","[4776, 20, 177041, 15, 3229, 14, 5454, 12, 1964, 3568, 0, 0, 529, 499, 618, 10, 237, 67, 66, 1259400, 360, 1678613, 67, 529, 405, 1644909]",[122666],106.29
http://www.google.com/base/feeds/snippets/9761533219806554318,"[13865, 94763, 64610, 12, 8702, 3979]","[254, 1660, 136460, 84087, 33, 122772, 33, 27438, 2520, 5372, 8702, 18198, 360, 0, 120894, 14740, 15, 90875, 2599, 14, 0, 196, 144212, 752, 15, 1084, 752, 781, 282, 2900, 14, 19750, 360, 24050, 1339, 2996, 20, 44191, 269, 685, 330428, 868, 34]",[122666],205.99
http://www.google.com/base/feeds/snippets/7260270402298131072,"[220614, 1546, 237, 2138]","[254, 1660, 10, 91401, 1456, 66719, 66719, 705, 20, 136460, 84087, 33, 122772, 5372, 66719, 705, 20, 1482536, 5372, 120894, 6, 14740, 15, 67, 30882, 2599, 14, 5966, 33, 6132, 868, 8702, 18198, 360, 173400, 33, 621070, 12, 1482536, 12706, 376, 34]",[122666],2335
http://www.google.com/base/feeds/snippets/13799844440134110129,"[30608, 543, 650163, 17, 165339, 3908, 319, 17, 814, 4204, 74, 1028, 13818]","[30608, 543, 650163, 10, 165339, 3908, 3, 20853, 3908, 240, 6, 44, 78, 601, 6652, 4, 1895, 20, 111, 1727, 8082, 6, 387, 6, 3, 123, 945, 3908, 280924, 254, 1660, 10, 1964, 274952, 66, 74, 66, 1028, 380827, 66, 13818, 15, 187, 64, 3984, 14, 105861, 34]",[122666],18.97
http://www.google.com/base/feeds/snippets/12909616660373115284,"[0, 12016, 3668, 3042, 333, 2568, 596, 12, 543, 15000, 17, 680, 52551]","[12016, 0, 10, 822, 4353, 8, 419, 420, 10, 8, 1127, 10, 12016, 3668, 3042, 596, 333, 2568, 12, 543, 15000, 15, 0, 14, 5414, 543, 15000, 2357, 5190, 4, 4543, 5, 1008, 3, 56976, 6, 1177, 282, 34]",[122666],5121.98
http://www.google.com/base/feeds/snippets/18372495660974858526,"[173445, 64137, 111805, 138527, 53299, 66, 24216, 58704, 405, 66, 1043, 0, 1043, 17, 0]",[122666],[122666],22
http://www.google.com/base/feeds/snippets/18434163358494173665,"[0, 4884, 0, 44126, 21, 5639, 4131, 10, 76, 8, 78, 37]","[44126, 21, 5639, 4131, 2721, 7, 24295, 449, 20, 3121, 939770, 508, 1239, 18, 2411, 5639, 1280, 167, 29, 30350, 14951, 5378, 4, 3089, 0, 2513, 97, 37, 44126, 21, 446, 46, 76, 14831, 197, 37, 43, 105, 122, 167, 7, 288, 32, 34]","[0, 4884]",24.99
http://www.google.com/base/feeds/snippets/9834840923318936107,"[6172, 5460, 892, 251]","[24, 19, 286, 12, 7, 415, 33, 286, 5, 371, 979, 8, 3, 617, 38, 0, 15306, 39, 193, 2555, 35, 1287, 51, 1131, 4, 245, 1860, 253, 1287, 1090, 37, 0, 11, 5329, 20, 1741, 624, 16, 193, 19, 978, 7, 230, 34]",[122666],17.95
http://www.google.com/base/feeds/snippets/13682135504984237649,"[0, 12016, 254, 1005, 18396, 319, 17, 2878, 17, 67, 1546, 17, 814, 17, 6002]","[12016, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 12016, 254, 1005, 18396, 319, 15, 18396, 319, 14, 11, 7, 95, 722, 1295, 8, 3, 254, 1005, 285, 6, 22, 883, 722, 412, 2823, 891, 12, 131806, 1672, 15, 34]",[122666],93.25
http://www.google.com/base/feeds/snippets/12917406241700772325,"[118160, 15, 3229, 14]","[892, 4, 3878, 37, 34346, 20, 35, 221, 289, 4, 855, 37, 4709, 4776, 20, 35, 118160, 15, 3229, 14, 4, 118160, 12, 1964, 15, 3229, 14, 0, 4, 556560, 97, 4053, 5, 574184, 1856, 1070, 4, 11167, 157, 35, 5402, 259, 34]",[122666],103.99
http://www.google.com/base/feeds/snippets/18434800306472435486,"[97573, 0, 17, 1774, 899, 0, 221, 2749, 17, 680, 494, 17, 895, 899, 17, 539, 888, 15, 270, 14, 17, 680, 494, 17, 1087, 17, 0, 196, 1996]","[97573, 0, 10, 97573, 1774, 899, 221, 8764, 41155, 1926, 35, 221, 30, 10148, 14119, 4, 0, 3, 15342, 4, 1774, 13936, 4171, 455, 5, 6081, 16449, 800, 4, 1956, 252, 0, 3872, 34]",[122666],1895.97
http://www.google.com/base/feeds/snippets/18037480601440105621,"[0, 5918, 3901, 3498, 32755, 27501, 8755, 64, 1594, 330, 5639]","[3901, 3498, 38, 270, 27501, 8755, 64, 1594, 330, 5639, 11, 40, 1124, 130, 5, 193, 506, 6, 44, 1243, 6472, 8, 1049097, 4253, 1972, 4, 269, 4556, 20369, 112, 1244, 488, 4, 7799, 1769, 6, 2520, 5639, 0, 3938, 1522]",[122666],16.93
http://www.google.com/base/feeds/snippets/14356986779854403622,"[9012, 0]","[193, 37, 9012, 3555, 11, 248, 3, 2575, 6, 33675, 21, 23564, 6630, 37]",[122666],9.9
http://www.google.com/base/feeds/snippets/10092468528845066077,"[12016, 706, 798, 12, 506, 4, 2586, 15, 8702, 14]","[808, 624, 10, 12, 8702, 12, 1184, 4, 2586, 50648, 1019, 827, 2678, 33701, 615, 0]",[122666],134.99
http://www.google.com/base/feeds/snippets/18409822956112890125,"[0, 11195, 577571, 17, 0, 113877, 13876, 13205, 17, 790, 66, 4131, 17, 8702]","[0, 11195, 577571, 10, 28, 308716, 1101, 624, 8702, 18198, 360, 3568, 6, 278, 113877, 13876, 13205, 37, 25073, 10, 7539, 157, 38398, 9310, 3613, 84321, 12236, 4, 139, 51, 8, 28, 26333, 2568, 6, 3, 13876, 880620, 126, 35, 34]",[122666],17.97
http://www.google.com/base/feeds/snippets/9938979900399241153,"[1211, 19325, 17, 4884, 63808]","[302, 484, 29, 35, 866, 5113, 840, 1714, 5383, 708, 8, 8654, 939770, 3, 2512, 1160, 39, 193, 1683, 4648, 11229, 64, 2303, 990, 1280, 68, 435, 1793, 4648, 12405, 78, 1069, 484, 4, 34]",[122666],8.95
http://www.google.com/base/feeds/snippets/12295157042839457732,"[231637, 3643, 5027, 1101]","[1777, 7, 10840, 5063, 5065, 4, 1533, 231637, 29, 54, 10007, 318, 3181, 37, 3, 231637, 3643, 5027, 1101, 1796, 278, 14455, 13062, 45885, 508, 29, 134, 29, 7, 1731, 3042, 4078, 6237, 4, 10002, 0]",[122666],8.95
http://www.google.com/base/feeds/snippets/10038743045474083285,"[156459, 1176770, 304, 337, 6106, 15, 6194, 14]","[808, 624, 10, 919, 337, 5, 35, 6194, 615, 7554, 1481, 4935, 1082, 615, 29102, 34]",[122666],29.99
http://www.google.com/base/feeds/snippets/12583145395024390893,"[427, 187, 5218, 17, 6132]","[382, 7, 2841, 5218, 12209, 1354, 19, 157, 7, 634, 6, 3938, 3851, 891, 5, 1939, 25669, 4, 0, 2264, 33, 1987, 598, 33, 297, 19, 38, 6422, 678, 3465, 298, 84, 38, 270, 579, 65, 5218, 12, 6548, 35, 444, 4, 15762, 317, 3, 34]",[122666],10.95
http://www.google.com/base/feeds/snippets/18420557141798984679,"[1196, 1354, 12, 73237, 6015]","[28, 543, 11, 891, 12, 126, 20, 35, 57089, 73237, 6015, 0, 22, 17883, 6002, 8515, 13688, 16374, 52924, 4, 14108, 621, 4, 10171, 102, 1058, 4, 26956, 1467074, 959, 42, 87, 7, 6321, 22598, 6, 214, 1385, 54138, 135, 34]",[122666],79.95
http://www.google.com/base/feeds/snippets/12995599724265106066,"[0, 97573, 15342, 12, 967, 3332, 1765, 17, 15, 2903, 13348, 14, 17, 764, 17, 5966, 17, 1666637]","[97573, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 8, 293, 21, 28939, 6899, 268, 4082, 6, 336, 11, 2303, 5, 221, 623865]",[122666],17.45
http://www.google.com/base/feeds/snippets/17695920349455995837,"[96707, 5918, 11195, 703, 5, 331, 4833]","[12, 12977, 6, 44, 855218, 442, 18, 171, 1930, 311, 634, 30, 96707, 5918, 17, 2181, 3, 208, 5, 331, 337, 267, 17691, 37, 254, 1660, 10, 1964, 10, 111631, 33, 4776, 1771, 16461, 14740, 308, 16461, 16564, 752, 51752, 44191, 867, 1339]",[122666],7.22
http://www.google.com/base/feeds/snippets/17695920349455995837,"[96707, 5918, 11195, 703, 5, 331, 4833]","[12, 12977, 6, 44, 855218, 442, 18, 171, 1930, 311, 634, 30, 96707, 5918, 17, 2181, 3, 208, 5, 331, 337, 267, 17691, 37, 254, 1660, 10, 1964, 10, 111631, 33, 4776, 1771, 16461, 14740, 308, 16461, 16564, 752, 51752, 44191, 867, 1339]",[122666],7.22
http://www.google.com/base/feeds/snippets/17479437813216357894,"[324, 15342, 319]","[324, 15342, 319, 11, 40, 11354, 15342, 1295, 16, 715, 680, 1847, 6331, 4, 0, 6, 2002, 6, 705, 10148, 16377, 4, 1445079, 2971, 984179, 254, 1660, 10, 168, 16461, 376, 4687, 752]",[122666],32.28
http://www.google.com/base/feeds/snippets/18394684244233453096,"[361, 511, 20, 84157, 66, 32445, 15, 3229, 14, 4, 6290]","[28, 311, 715, 40, 4509, 5, 900, 603, 246, 84157, 66, 32445, 4, 2280, 1240568, 15177, 5, 3, 84157, 66, 32445, 12727, 3, 5473, 4, 3149, 42, 27, 184, 20, 84157, 22772, 157, 0, 8, 76, 7, 233, 2009, 30139, 1683, 7, 15090, 888, 34]",[122666],11.66
http://www.google.com/base/feeds/snippets/18399649966535337055,"[173445, 1574471, 124428, 138527, 17, 53299, 66, 24216, 0, 405, 1043, 0, 17, 0]",[122666],[122666],18
http://www.google.com/base/feeds/snippets/9240459504323132619,"[1682206, 2456, 2196, 0, 12, 745382, 62482, 2568, 17, 539, 11594]","[2456, 2196, 11, 297913, 268, 4082, 543, 16, 9589, 4, 9792, 6214, 336, 561, 5, 10811, 1765, 883, 8693, 0, 15, 0, 14, 30, 1546, 5, 1163512, 2456, 2196, 11, 0, 543, 16, 10457, 3, 34]",[122666],68402.75
http://www.google.com/base/feeds/snippets/13289023771526506121,"[30608, 543, 475095, 17, 18976, 15306, 2568, 25, 140110]","[30608, 543, 475095, 10, 30608, 543, 18976, 15306, 2568, 25, 140110, 17, 475095]",[122666],17.97
http://www.google.com/base/feeds/snippets/14244906079749416423,"[1034, 543, 0, 0, 1287, 2568]","[0, 1287, 2568, 0, 1034, 543]","[1034, 543]",34.99
http://www.google.com/base/feeds/snippets/13116286231711674052,"[0, 137, 45114, 51419, 14107, 66, 444669, 66, 653821, 17, 680, 1830, 17, 5966]","[45114, 883, 0, 137, 10, 822, 4353, 8, 419, 420, 10, 10, 45114, 51419, 15, 187774, 2251, 254, 14, 543, 11, 3, 2686, 16, 6206, 967, 353, 4, 5414, 28939, 787323]",[122666],291.21
http://www.google.com/base/feeds/snippets/10357785197400989441,"[107301, 543, 0, 2372, 10898, 2271, 3958, 8585, 6194]","[2271, 3958, 8585, 12, 49079, 1195, 19, 230, 529, 35, 24112, 4, 2749, 3, 204, 29731, 37, 2271, 3958, 8585, 12, 49079, 1195, 19, 230, 529, 35, 24112, 4, 2749, 3, 204, 29731, 37, 641697, 24, 7, 975, 4442, 16, 1006, 19, 5, 1165, 18, 334, 952, 6, 34]","[107301, 543]",28.99
http://www.google.com/base/feeds/snippets/12921207121428863850,"[12016, 15, 3229, 14, 1964, 13204, 15, 27207, 14, 221]","[3, 1964, 13204, 221, 2251, 254, 11, 891, 5, 823, 3, 448, 6, 221, 2299, 6, 44, 1337684, 12, 321, 1672, 22, 1501, 315, 18498, 769, 11167, 4, 51, 14074, 60, 19, 39, 27, 396, 39088, 18, 2403, 22, 270617, 12, 34]",[122666],199.99
http://www.google.com/base/feeds/snippets/18400846626733696167,"[2271, 1813, 10, 771, 13399, 7592]","[782, 3, 30531, 6, 3, 4916, 5, 0, 37, 494, 0, 3, 2048, 4, 30531, 6, 7, 3712, 15835, 60, 325, 19, 39, 0, 0, 3, 58321, 7492, 22678, 4, 991, 7059, 23134, 1763, 1124470, 35, 4598, 183984, 22, 624, 34]",[122666],19.55
http://www.google.com/base/feeds/snippets/1696953343324325999,"[83873, 3984, 3042, 4095, 543]","[384137, 0, 9581, 6831, 10, 28, 543, 1226, 1406, 4, 427, 2678, 6, 1137, 1152, 20, 562137, 33, 0, 3, 4936, 1524, 7917, 4165, 336, 404952, 1363, 4410, 8004, 3, 78, 758, 5, 1683, 4165, 646534, 3, 34]",[122666],149.99
http://www.google.com/base/feeds/snippets/779838933309218814,"[36441, 4884, 3, 1436]","[2614, 254, 1660, 15, 66719, 14, 8702, 18198, 31611, 0, 136460, 84087, 67, 47218, 10383, 16461, 14740, 3143, 18410, 7059, 3589, 685, 20, 1771, 16461, 383007, 6132, 868, 104, 30882, 196, 376, 4687, 461833, 4432, 4, 4833, 2599, 254, 1660, 15, 66719, 14, 8702, 34]",[122666],47.99
http://www.google.com/base/feeds/snippets/13434044089473512040,"[0, 12016, 1964, 1546, 932, 12, 321, 221, 17, 2878, 17, 147, 1199, 88786, 17, 132240]","[12016, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 321, 1672, 24, 393, 51, 20, 396, 8, 293, 21, 221, 602443]",[122666],303.9
http://www.google.com/base/feeds/snippets/12226449661661559282,"[4979, 7634, 12987, 1301, 72546, 543, 12, 8702, 18198, 360, 1234, 543]","[7634, 12987, 1301, 72546, 543, 12, 8702, 18198, 360, 3, 7634, 12987, 1301, 72546, 543, 12, 8702, 18198, 360, 30, 4979, 11, 3, 80328, 900, 12, 1301, 269, 0, 3, 900, 1226, 19, 5, 5660, 9123, 4, 7059, 705, 34]",[122666],498.95
http://www.google.com/base/feeds/snippets/17267430885978125860,"[0, 195136, 873622, 5633, 461]","[11354, 195136, 873622, 1123, 19, 44, 3, 1319, 19, 152, 5, 1068, 4, 2067, 7, 892, 286, 386, 8, 7, 623, 742208, 12977, 4, 2138, 959, 6928, 39, 2549, 195136, 873622, 38, 270, 428, 4, 3693, 8066, 250, 2590, 34]",[122666],83.92
http://www.google.com/base/feeds/snippets/2664087274907156970,"[66607, 15, 3229, 14, 118160, 15, 3229, 14, 12016, 306, 15, 3229, 14, 4, 767, 306, 15, 3229, 14, 5208, 4866, 5632]","[565, 773, 5, 35, 4866, 33, 24890, 5632, 37, 989, 30, 482, 978549, 44, 3, 159, 624, 6, 3, 4866, 5632, 43, 8, 35, 992, 6, 5208, 24824, 14398, 20, 41620, 3792, 527, 1395, 12144, 1630, 20, 12663, 1395, 3792, 33, 527, 11004, 31982, 34]",[122666],114.99
http://www.google.com/base/feeds/snippets/13452210209758304511,"[3831, 12839]","[112, 98, 2200, 595, 2967, 185, 3, 314, 20, 3628, 108016, 1058, 1234, 16, 87, 2657, 37, 3831, 12839, 26602, 35, 428, 1082, 20, 111, 7555, 607, 538, 12839, 5, 989, 30, 33, 767, 126, 98, 7958, 2546, 18, 35, 417096, 3, 3993, 108016, 34]",[122666],19.99
http://www.google.com/base/feeds/snippets/18411829719350853812,"[27770, 0, 696, 27201, 10, 406, 11738, 22344, 17, 27770, 22344, 543]","[27770, 0, 696, 27201, 10, 406, 11738, 22344, 17, 27770, 22344, 543, 34, 27770, 0, 696, 27201, 10, 406, 11738, 22344, 17, 27770, 22344, 543, 34, 27770, 22344, 543, 696, 27201, 10, 406, 11738, 22344, 696, 27201, 10, 406, 11738, 22344, 177, 474, 6, 40, 4884, 5995, 34]",[122666],28.99
http://www.google.com/base/feeds/snippets/11816902045207686274,"[285, 1975, 5460, 612, 387, 15306, 15, 581276, 14]","[285, 1975, 5460, 612, 387, 15306, 1408, 10, 30608, 263102, 10, 581276, 14755, 289, 10, 285, 1975, 5460, 612, 387, 15306]",[122666],57.59
http://www.google.com/base/feeds/snippets/3887505246480393705,"[0, 46640, 191346, 8602, 5104, 12, 12073, 18, 254, 9280, 17, 494, 3979, 2878, 189, 67]","[46640, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 191346, 8602, 5104, 1708, 1226, 35, 8602, 959, 5, 1586, 18, 181, 4, 1411, 8618, 25, 26488, 20, 89, 8602, 834118]",[122666],111379.3
http://www.google.com/base/feeds/snippets/15075617952954602482,"[3, 1731, 1433, 15, 3229, 14, 2153, 10, 6586, 12954, 64, 51]","[3, 1731, 1433, 2153, 11, 7, 680, 4, 427, 3610, 428, 4, 19319, 574319, 1070, 615, 3, 663, 3610, 8, 531, 20, 28, 716, 416, 1741, 443124, 3, 11516, 891, 8066, 24, 102492, 4, 42, 27, 7852, 8, 2945, 34]",[122666],19.99
http://www.google.com/base/feeds/snippets/17605078043921395012,"[85773, 96870, 105, 5, 331, 258014, 311, 5966, 98757]",[2051],[122666],14.86
http://www.google.com/base/feeds/snippets/18381050378194058330,"[173445, 49244, 33485, 1546, 1774, 17, 15, 2903, 9675, 14, 17, 680, 1830]","[173445, 49244, 33485, 1546, 1774, 17, 15, 2903, 9675, 14, 17, 680, 1830, 17, 67, 1546, 17, 5966, 17, 814]",[122666],181.97
http://www.google.com/base/feeds/snippets/14962646342023468844,"[177041, 15, 3229, 14, 4776, 4866, 0, 0, 612]","[4776, 20, 177041, 15, 3229, 14, 5454, 12, 1964, 0, 499, 618, 10, 237, 67, 66, 1259400, 360, 0]",[122666],103.99
http://www.google.com/base/feeds/snippets/1160856703276103950,"[30608, 543, 725993, 17, 47443, 17, 814, 4204, 74, 1028, 13818, 13204]","[30608, 543, 725993, 10, 1777, 3, 2948, 5458, 4, 26606, 208, 6, 47443, 162, 4131, 4, 38612, 25551, 17979, 47463, 1492, 0, 50480, 3465, 1541, 15088, 4, 460, 7, 17501, 479990, 254, 1660, 10, 1964, 4204, 66, 74, 66, 1028, 380827, 66, 13818, 15, 187, 64, 34]",[122666],18.97
http://www.google.com/base/feeds/snippets/14837029540644805566,"[267552, 115859, 4, 124, 84, 88, 2524, 1940, 15, 6194, 14, 17655, 91785]","[2258, 1015, 1996, 17, 14254, 24867, 4473, 17, 111, 251, 142, 8, 221]",[122666],7.99
http://www.google.com/base/feeds/snippets/4699273716641936158,"[133528, 118160, 3984, 319, 543, 12, 1964, 1025, 64, 4094, 543]","[118160, 3984, 319, 543, 12, 1964, 3, 118160, 3984, 319, 543, 12, 1964, 30, 133528, 11, 7, 37284, 900, 891, 12, 321, 5, 31068, 0, 22, 1226, 19, 5, 1731, 5632, 4, 587, 1537520, 19, 42, 90, 126, 3, 543, 34]",[122666],179.95
http://www.google.com/base/feeds/snippets/16807062475701120384,"[48381, 161565, 356471, 297253, 85773, 96870, 356471, 297253, 17, 5630, 28527, 6132]","[703, 5, 331, 2282, 159, 297253, 1440, 279, 10, 659012, 776, 74, 97, 684, 38, 196, 4332, 38, 44100, 278, 2009, 38, 109, 114, 7, 212, 38, 1699, 187, 27703, 38, 16, 4841, 38, 79, 21, 35, 289, 38, 19, 219, 16, 151986, 67, 1194, 3542, 1875]",[122666],14.86
http://www.google.com/base/feeds/snippets/17535887564303021532,"[820, 85773, 96870, 332, 530, 4180, 2430]","[168, 6, 293, 21, 123, 10971, 4180, 953, 249, 455, 18, 28, 6132, 10, 15079, 1255675, 51696, 12436, 25394, 120838, 0, 77067, 3492, 21772, 307002, 92375, 15757, 0, 627, 42542, 37695, 119325, 35329, 4, 55106, 0, 28, 6132, 629, 26, 34]",[122666],14.86
http://www.google.com/base/feeds/snippets/17758143132560820340,"[2837, 2642, 4496, 26207, 13688, 1972]","[221, 1264, 5, 43469, 38, 1767, 8, 109037, 38, 30, 103812, 5, 364293, 118, 19, 42, 1533, 3, 3291, 20, 4496, 26207, 13688, 3, 4253, 1972, 1196, 1244, 254, 18, 237, 6255, 0]",[122666],12.05
http://www.google.com/base/feeds/snippets/7390066556506646761,"[940387, 543, 143599, 17, 940387, 309, 8471, 1041, 508, 17, 3121, 240, 17, 8702]","[940387, 543, 143599, 10, 2016, 1041, 508, 32, 245, 85, 51, 488, 37, 22, 21, 2096, 1916, 5416, 8, 127, 3941, 801, 18, 159, 2016, 280924, 331, 49852, 13101, 519076, 587814, 54000, 0, 4, 198110, 318, 3, 8033, 705, 34]",[122666],22.97
http://www.google.com/base/feeds/snippets/4823291609006887387,"[3498, 12821, 17763]","[6574, 3498, 12821, 4, 24354, 3, 12258, 24, 18, 7, 36306, 4131, 37, 3, 1165, 6, 0, 46, 856, 106, 7998, 4, 448, 35, 193, 5, 0, 545, 30, 3, 1802, 5, 3, 824852, 35, 257470, 8225, 4, 4648, 1280, 122, 963, 3, 34]",[122666],17.9
http://www.google.com/base/feeds/snippets/12768847283587745008,"[8755, 330, 1177, 15306, 461]","[8988, 8065, 6, 330, 17496, 30, 9656, 4, 49198, 5, 3, 3710, 254, 4, 1667, 3, 8755, 330, 1177, 15306, 543, 5633, 11, 3, 0, 85077, 6, 968769, 7, 4498, 6, 1126, 775, 18, 385, 34]",[122666],12.95
http://www.google.com/base/feeds/snippets/18407359366420377651,"[75774, 635188, 192935, 1606, 5065, 209521, 0]","[75774, 635188, 192935, 1606, 5065, 209521, 0]",[122666],29.33
http://www.google.com/base/feeds/snippets/4579143769589006469,"[8111, 543, 970613, 187, 428, 3042, 17, 8702]","[0, 672, 71, 25711, 16168, 187, 428, 786, 4, 1524, 22, 5, 3, 264, 516, 17, 12, 66719, 959, 37, 0, 672, 71, 25711, 16168, 187, 428, 786, 4, 1524, 22, 5, 3, 264, 516, 17, 12, 66719, 959, 37, 8111, 37, 34]","[8111, 543]",135.99
http://www.google.com/base/feeds/snippets/4837330611493150937,"[1042731, 2931, 4, 19613, 29642, 15306, 8702]","[254, 1660, 10, 2251, 254, 10, 8702, 18198, 360, 279719, 33, 589, 24639, 5372, 10, 136460, 84087, 33, 589, 24639, 1262, 10, 233285, 33, 2714, 1465, 10, 10383, 16461, 33, 1046, 376, 4687, 752, 10, 0, 196, 4687, 752, 269, 685, 15, 62112, 14, 10, 79277, 41486, 33, 230, 269, 685, 15, 45820, 14, 10, 34]",[122666],55.99
http://www.google.com/base/feeds/snippets/13970974095795851445,"[0, 11823, 5632]","[214, 46, 136, 49575, 52, 12, 3, 3277, 4, 7, 4221, 30095, 68, 7049, 8, 3, 182348, 1087, 24308, 24, 3656, 170, 18, 3, 0, 103548, 97, 4888, 37, 989, 0, 33, 135671, 235314, 1360, 873, 5632, 8, 35, 992, 6, 1395, 1119, 33, 3037, 34]",[122666],104.39
http://www.google.com/base/feeds/snippets/2710470763365986624,"[30608, 543, 630709, 17, 140110, 10, 285, 1101, 15, 461, 14, 17, 814, 4204, 74, 1028, 13818]","[30608, 543, 630709, 10, 140110, 285, 1101, 624, 103, 3, 20853, 140110, 4206, 6, 44, 78, 17, 84, 11715, 240, 12, 571, 8, 3, 1033, 285, 37, 254, 1660, 10, 2251, 254, 10, 1964, 15, 3229, 14, 3361, 66, 4204, 66, 74, 66, 13818, 5372, 10, 111631, 15, 3229, 14, 7855, 18423, 34]",[122666],18.97
http://www.google.com/base/feeds/snippets/13060142956516188298,"[0, 359170, 17, 680, 1830, 17, 67, 888, 17, 12016, 12819, 3378, 17, 6132]","[12016, 0, 10, 822, 4353, 8, 419, 420, 10, 8, 1127, 10, 1009143, 3042, 3, 2200, 5411, 826, 429008, 4, 37484, 14001, 10, 268, 1081, 5, 12393, 24, 144, 20, 359170, 3, 95, 13862, 42411, 13142, 15, 20515, 14, 442, 18, 3, 139, 34]",[122666],57.98
http://www.google.com/base/feeds/snippets/13363675477545734344,"[62407, 1203, 2067, 3900]","[118160, 1203, 2067, 3900]",[122666],76.75
http://www.google.com/base/feeds/snippets/8401993747038150345,"[1268719, 5639, 446]","[1683, 5839, 582, 5639, 1280, 20, 199237, 4, 477]",[122666],9.9
http://www.google.com/base/feeds/snippets/17488669641581555670,"[3578, 55380, 40560, 55380, 3578, 17, 11813, 17, 2916, 0]","[28, 3941, 543, 634, 5414, 35, 2054892, 2805, 13359, 4693, 5, 2288, 20, 3, 208, 21, 123, 945, 32502, 37, 246, 40560, 21, 0, 786, 28, 9044, 87840, 39, 25947, 19747, 35, 2054892, 2805, 13359, 5, 13878, 3, 34]",[122666],14.86
http://www.google.com/base/feeds/snippets/12837555796964281785,"[0, 0, 17, 2878, 17, 147, 1084, 959, 17, 814]","[0, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 0, 11, 7, 6675, 1488, 3139, 6, 543, 3983, 12, 2239, 3193, 1738, 4, 808162]",[122666],499.17
http://www.google.com/base/feeds/snippets/18355028658673490702,"[29719, 543, 0, 174536, 84359, 17, 0]",[122666],[122666],22
http://www.google.com/base/feeds/snippets/10432571578455910310,"[45114, 0, 45114, 899, 1546, 2534, 814, 189, 43259, 375, 0, 45114, 899, 1546, 2534, 17, 2878, 17, 375, 3098, 17, 814, 92432, 0]","[45114, 0, 45114, 899, 1546, 2534, 814, 189, 43259, 375, 0, 45114, 899, 1546, 2534, 17, 2878, 17, 375, 3098, 17, 814, 92432, 0]",[122666],55288.67
http://www.google.com/base/feeds/snippets/4651224577532936067,"[3455, 543, 2861, 10, 171, 2899, 12, 4893, 35, 543]","[7, 680, 17317, 21, 1354, 5, 543, 2861, 2248, 23605, 25, 52, 6, 3, 208, 21, 12800, 3038, 18, 543, 2861, 28, 6725, 1354, 5, 543, 2861, 17883, 7, 159, 770, 6, 2666, 102, 3455, 4839, 12, 1245, 34]",[122666],90
http://www.google.com/base/feeds/snippets/13424840523606733893,"[0, 459311, 102515, 1087, 2568, 12, 459311, 3984, 54744, 66, 56356, 66, 118453, 66, 133701, 17, 126011]","[459311, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 51, 4, 51, 1672, 1412, 522, 3288, 4, 7292, 24, 6506, 5, 3, 895, 5, 823, 59, 11128, 4, 3121, 1161131]",[122666],2124.92
http://www.google.com/base/feeds/snippets/8148630564555070134,"[13865, 64610, 150, 1234, 3632]","[254, 1660, 0, 84087, 33, 122772, 33, 100874, 27438, 5372, 8702, 18198, 360, 0, 71898, 6, 14740, 12, 65339, 55, 64184, 6, 14740, 12, 326614, 4, 16564, 224227, 6, 244, 144212, 752, 1269, 64184, 6, 752, 12, 5542, 724, 15, 1084, 196, 752, 781, 282, 34]",[122666],329.99
http://www.google.com/base/feeds/snippets/13346228860959821809,"[0, 647403, 0, 2456, 12692, 14120, 17, 2878, 17, 67269, 1084, 11690]","[647403, 705, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 0, 2456, 12692, 15, 16113, 2456, 12692, 14, 11, 7, 722, 14120, 16, 715, 15530, 2456, 82074, 561, 5, 121655, 4383, 4, 390, 474, 2037, 8, 336, 0]",[122666],21823.11
http://www.google.com/base/feeds/snippets/18440602911777368492,"[173445, 0, 173445, 33485, 9675, 4687, 5, 4687, 1964, 173445, 49244, 33485, 538520, 17, 15, 2903, 9675, 14, 17, 680, 1830, 17, 67, 1546, 17, 5966, 17, 814, 0]","[173445, 0, 173445, 33485, 9675, 4687, 5, 4687, 1964, 173445, 49244, 33485, 538520, 17, 15, 2903, 9675, 14, 17, 680, 1830, 17, 67, 1546, 17, 5966, 17, 814, 0]",[122666],266.92
